Order_ID,Order_Date,Customer_ID,Customer_Name,City,Pincode,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Discount,Final_Amount,Payment_Mode,Delivery_Time_Minutes,Delivery_Status,Rating,Review,Delivery_Partner
1c67015e-6e7d-4d67-82ba-edb22289437d,2025-06-16,2d6f7397-1b6f-485f-bba8-05b172ec7c53,Ashley Williams,Hyderabad,88939,923b6ba8-e5f8-4656-8efa-ddeadae9c688,Milk,Snacks,3.0,-5.0,-15.0,,,,30.0,Delivered,6.0,Stay sound card.,Robert
369ac71f-c5b8-48bb-9da9-8367069da51f,2025-03-23,0c0edc3f-8f95-46b6-9a1f-12f65cba8021,Jessica Jackson,Delhi,16672,52dc8255-04da-4c4d-a712-e5eab68fb8ad,,Personal Care,10.0,-5.0,-50.0,5.0,-55.0,Cash,15.0,Delivered,,Wind back staff pay admit else.,Elizabeth
db0b374e-0d85-4af8-8345-b0374758e148,2025-02-18,307c6539-0739-4882-b433-3cc52076b022,Courtney Shaw,Bangalore,26079,c9118cd5-b9d5-4c3c-a80f-7247f10fefe3,Soap,,-1.0,100.0,-100.0,10.0,-110.0,Card,120.0,Cancelled,2.0,,Jordan
36a96b1e-9165-48c4-a523-f5830f98b673,2025-05-05,ceb762cc-2358-45b1-95af-22f8c558c3f9,Tiffany Ritter,Chennai,86298,037750df-2482-4480-b33a-a7d999d2b9f7,Biscuits,Personal Care,1.0,10.0,10.0,5.0,5.0,Cash,30.0,Delivered,6.0,Performance adult six these information however.,Diane
7a4ccfaa-84fa-4658-adbf-6e50545af691,2025-01-12,249ccad1-9b9f-4da8-b5b6-937d798e0016,Kevin Jordan,Delhi,79948,b61495e6-88fb-47cd-9979-dbab9721eeb5,,Fruits,,50.0,250.0,10.0,240.0,UPI,15.0,Delivered,3.0,,Jennifer
6160fc9b-d3d7-4a8c-99e5-8d135f533be9,2025-05-10,eeac0946-c51e-4a37-84f1-e2b0513ae636,Timothy Mack,Bangalore,01227,752af9c3-710b-40c3-a86c-112e5604ff41,Onion ,Dairy,2.0,10.0,20.0,5.0,15.0,UPI,120.0,Delivered,,,Kevin
ece9f0b9-4eb4-461e-8ab5-d8da73f57fac,2025-04-15,e5b586b8-daab-4a22-8e4c-b6eccebf35d0,Laurie James,Kolkata,58679,5f1bf6ef-78a6-45eb-9b0c-5c5d83fdfd43,Onion,Beverages,1.0,20.0,20.0,10.0,10.0,Cash,-10.0,Delivered,6.0,Price lead across fine anyone interesting pay customer.,Lisa
0a9c2c5d-f4cc-4a6a-8346-109a5240ec06,2025-05-23,ebed2f0a-7b14-4731-bdd6-54b0370c67e6,Wayne Thomas,Delhi,61218,50b3298d-daaf-4cfa-a694-82a8ee1cbc2b,Soap ,Vegetables,,10.0,,,,wallet,120.0,Pending,6.0,Never specific soon company lot.,Dustin 
97e12368-eb74-4831-b7e3-0411c35eb247,2025-05-16,2f6c7fff-c423-48cb-ba70-4ee5d6fd1c35,Mrs. Emily Howell,Kolkata,46601,bc50b85a-f208-448c-9d56-983ecc9bf100,Cola,Snacks,3.0,100.0,300.0,10.0,290.0,Card,45.0,Cancelled,4.0,,
0ca42936-ba88-46ee-b5cf-b482d8d2451e,2025-05-09,a309cb69-d604-4810-999e-a3ef0563a933,Jill Allen,Delhi,33171,3648e587-c8ed-4e7c-a4e1-388a06928e50,Milk,Snacks,1.0,,,0.0,,Card,-10.0,Pending,6.0,Accept lay now quickly experience reflect threat.,Daniel
483ebfab-e62f-4846-bd0d-a63f12cd1cbe,2025-06-08,31741cd0-9ce0-44ce-9ba5-3bb5b57303fd,,Bangalore,70332,07a6890a-f0be-400e-93f4-e5675f28a2cc,Bread,Fruits,10.0,20.0,200.0,0.0,200.0,Wallet,,Cancelled,2.0,,Robin
fe2a8409-48c5-4256-a417-bf72fd65d652,2025-05-15,a137d44a-f3d5-4b2b-8681-ca2cffe6280b,Nicholas Sloan,Bangalore,60400,67f079a8-be4b-456b-915f-e6bd7c7bf262,Bread,Fruits,3.0,20.0,60.0,-3.0,63.0,Cash,120.0,Delivered,,Several project within over word piece baby capital.,Jody
59f96bc1-d8f5-4e46-b702-089519ba0948,2024-12-21,e1ef973c-b354-4842-a45f-607ded1079c5,Paul Robinson,Chennai,92552,339c9bbd-53be-4a41-82b1-b1b7f6a2cfb8,Apple,Fruits,3.0,20.0,60.0,10.0,50.0,Cash,-10.0,Pending,6.0,Receive environment item third claim as word.,Caitlin 
e53ec210-db74-4dfd-bdc8-ab5f8929bb6c,2025-04-28,ee5dea14-cd6c-4647-9f74-574004fcf49f,George Delgado,Hyderabad,77103,5400c5c0-3134-4e8d-854a-cd7eb3454050,Apple,Beverages,-1.0,20.0,-20.0,-3.0,-17.0,Card,45.0,Delivered,5.0,,Lindsey
8734ddd3-67cf-4b03-aea0-b1eda9097e04,2025-01-30,7b1ac349-f2b4-41fb-9e99-102393e20d6e,Crystal Moore,Mumbai,86694,b54499ee-4d96-479f-bb31-98dac66fe82e,Apple,Beverages,,50.0,,0.0,,Wallet,-10.0,Pending,6.0,Visit much challenge have throughout sense sometimes.,Kayla
1536b946-17b6-4719-a2c8-ff028e99f57e,2025-06-07,7fa2ba0e-cd87-449c-9c23-c0c809a47e31,,mumbai,54592,b4601598-da3e-48be-95bc-789164f942de,Biscuits,Fruits,1.0,,,10.0,,Wallet,-10.0,Delivered,1.0,Easy eight success beyond have.,Julie
96dbaddf-cc7e-4d32-9025-82571c229dfc,2025-02-15,d93706e8-9aa4-4e6c-9014-00b0f7159595,Thomas Porter,Chennai,90685,ca89ee35-68bf-4f21-8579-15c67eec1554,Soap ,Household,5.0,,,-3.0,,Card,45.0,Delivered ,6.0,National occur color time.,
9c7c5edf-178c-47aa-bd07-3cd59106ef26,2025-05-14,e6bc8719-0a6c-47e1-aab2-d42cb4682f1e,Emily Allen,Mumbai,32478,10136749-45f4-4047-b264-fdc57613f911,Onion,,-1.0,50.0,-50.0,10.0,-60.0,UPI,,Cancelled ,6.0,,Christopher
d953e69b-fea2-4924-bdf8-da4407343446,2025-04-05,8191c0cc-8db5-4dfa-bb99-3e606381cc4d,Stephen King,,17821,08ca8527-2ebd-4e13-8bbd-a7ac98b89884,Soap,,3.0,10.0,30.0,10.0,20.0,Cash,120.0,Pending,5.0,,Patrick
f9ab083d-bdd2-48fd-9762-d885739534d5,2025-03-12,67d497a5-3ddf-4061-9bee-fc94f70c95dc,Wyatt Harmon,Kolkata,,86553b28-84c9-4198-8cf4-54420cc335bc,Shampoo,Beverages,-1.0,50.0,-50.0,-3.0,-47.0,UPI,,Cancelled,2.0,,Erik
448a7c84-792f-4abd-9358-2ba172e3bb86,2025-02-09,a9d77105-b499-464a-8154-1ed528acb0e0,katie anderson,Chennai,68832,bcffc5a9-ad8e-4451-bbd7-ecbd78f6dafe,Shampoo,Dairy ,10.0,100.0,1000.0,0.0,1000.0,UPI,30.0,Pending,,,Grace
17541a3a-ef56-4846-a9b2-b9430d8d5e36,2025-05-23,b96d9ad5-a6d3-4911-be10-5e46ffe3115e,Mark Cole,Mumbai,,62989dd7-6c08-4a27-b2ad-5deb5ac1ccc8,Shampoo,Grocery,-1.0,20.0,-20.0,0.0,,Wallet,-10.0,Pending,,Woman level scene memory.,Scott
46d83298-f01e-4034-96c0-32757dd7b623,2025-01-25,749fbe0c-6ca1-4ae1-a813-18ad31410077,stephen bentley,Chennai,63495,6f0b530f-2d01-46c5-bb55-8b45efff7837,,Snacks,1.0,100.0,100.0,,,Card,60.0,,5.0,,Nancy
4dd4c259-fafe-4fd8-8b48-922b6344906a,2025-04-09,60e0dd30-3d1f-4bbd-82d1-1f14947cb493,Johnny Vasquez,Mumbai ,39840,fab84793-b8ec-4985-afb2-27ec9f39cdd9,Biscuits,Grocery,10.0,10.0,100.0,0.0,100.0,Card ,60.0,Cancelled,2.0,Today both strategy mention seek above.,Elizabeth
24231d1d-0efa-4af5-aa9d-bc7887ddc731,2025-02-11,b29138a9-744e-4ed0-8c1a-6df784284be2,Robert Howell,Chennai,63203,9818cbad-eb20-4953-ad29-95f20cb125de,Soap,Dairy,5.0,100.0,500.0,,490.0,Card,,Pending,2.0,,Timothy
89444b55-2dd0-4650-8df2-27e7086d3e03,2025-03-19,6c5bf81b-707a-45bc-80ed-ae8f8604ed39,Michael Arnold,Kolkata,67191,beca3c4b-7708-43fc-8149-a60e513cf87f,Cola,Snacks,2.0,-5.0,-10.0,,-15.0,Cash,,Cancelled,4.0,We all anything adult right color room ready.,David
c2f78527-e10b-4ddb-8abb-825b8344f5ee,2025-05-18,a6b88fef-5e37-4246-b3f6-d9566b40fecd,David Dixon,Delhi,15867,57ac11ba-22e5-4598-b221-b7f0b0f53226,shampoo,Vegetables,,-5.0,,5.0,,UPI,,Pending,,Control all suffer may.,
57a1d37e-3ddb-45eb-9333-f9aa412c14f2,2024-12-29,33f0cc69-b76d-43c2-95d2-0dcb12b1bdeb,Elizabeth Clark,Kolkata,68194,dcc96ae9-a306-4150-b09c-2e2a814f35d5,Bread,Fruits,2.0,,,10.0,,UPI,30.0,Delivered,3.0,Save people maybe already value this.,Jose
a95d12f2-6c4a-40c4-99b3-a847d63395f1,2025-06-19,a3931f60-ed89-4427-827c-06139d5d059e,James Wilson,Hyderabad,13455,8741685f-206c-4bad-80c4-457c144a769e,Cola,Vegetables,-1.0,20.0,-20.0,0.0,-20.0,Cash,-10.0,Cancelled,2.0,,
962584b1-28cd-445d-bc2a-c4627cab00ba,2025-05-14,821afb0e-e380-4c25-96ec-e0a6be60675f,Vanessa Roth,Mumbai,,85ac27ae-12de-4660-812e-36c94389d53e,Apple,Vegetables,10.0,,,-3.0,,Card,60.0,Delivered,4.0,,Wendy
9c311286-439f-4de8-940f-afc07887cfbc,2025-01-02,08105777-aad7-47c4-9be3-389a5191600f,Mrs. Katherine Phillips,Bangalore,44025,2b88dcb6-e0c1-46a7-a0c8-ea68ca93c24f,Toothpaste,Vegetables,,100.0,,-3.0,,Wallet,120.0,Delivered,5.0,,Nancy
384ac681-2c03-4a20-ba0a-885ef5f1a508,2025-06-19,4ed236e5-f169-4efd-a5cd-bdd205492989,Jeffrey Jacobson,Mumbai,37669,6624db19-ad68-471c-91c1-732c75609305,Apple,Fruits,2.0,50.0,100.0,-3.0,103.0,UPI,15.0,Cancelled,6.0,Home yet study focus.,wendy
0e4300c9-e6df-46a1-a047-5bf475d8de75,2024-12-31,73f6af75-0e25-4993-b9d2-e9c135b219a9,Tamara Baker,Delhi,64701,a1ff4e4d-427b-4d01-8ed3-236624fd15a0,Bread,Personal Care,10.0,20.0,200.0,,,,45.0,Pending,6.0,,Sonya
05dc4a6b-5f99-425e-bf33-96fbe786006b,2025-06-14,9868563c-88ce-48c3-94f0-ae4cb3fe4535,Danny Edwards,Hyderabad,,43b1d491-4146-4fd9-b8f3-bd995841e6a5,bread,Grocery,2.0,-5.0,-10.0,-3.0,-7.0,Card,60.0,Delivered,6.0,Them ago appear performance sign.,Kimberly
09d1fd31-4987-4a10-82b7-a87ae720bb1c,2025-05-29,0ff72311-e976-42f8-8db6-abe6ddb0c84b,Stephanie Reynolds,Kolkata ,11173,b9ad8daf-f1a9-40aa-a8ec-2595911c7409,Bread,Personal Care,3.0,,,10.0,,Wallet,45.0,Cancelled,,,Brian
afcfeca0-03af-4d8d-9a71-1dfc2f68323a,2024-12-22,4fd5266b-7585-40f0-a648-66a51efb00a6,Karen Smith,chennai,36216,2e52e634-9f5d-43ec-9dc5-0ae65b10875d,Apple,Fruits ,2.0,100.0,200.0,,,UPI,,Delivered,4.0,,Andrew
55761403-0ccf-4380-8f3b-2d513cec9a5e,2025-05-12,f1de1f01-8933-49c3-b69b-78997df90f77,Jacqueline Campbell,Kolkata,,6d2d76f5-e58c-4ee5-8900-38da82613822,Toothpaste,Beverages,5.0,-5.0,-25.0,5.0,-30.0,UPI,120.0,Pending,3.0,Try alone far voice protect.,Michael 
64d9b290-a7ca-4a2d-955f-50abc505d226,2025-03-04,e01e661b-ebd6-4d8c-9536-abc59b3331b1,Kevin Baker,Delhi,51840,879c9b45-c7a6-4fd4-bb78-df1823ce1c72,Onion,Snacks,,10.0,,-3.0,,Card,,Cancelled,3.0,,Cheryl
7d0c0084-6a3d-48ca-940b-5a39b68602ab,2025-04-01,b5b29f27-740e-401c-88bc-40eca0911155,Loretta Murray,Bangalore,64282,96b2178d-0901-4844-92b6-08724e9af1fe,bread,Dairy,5.0,-5.0,-25.0,-3.0,-22.0,Cash,60.0,Pending ,1.0,,Benjamin
8d1f31b3-6d8f-4f2c-8d45-03271a772fdc,2025-02-23,3edd00fa-da36-47b5-b6d4-f573542c2102,Sherry Morgan,Mumbai,47866 ,46b828b8-783f-4e14-b285-cfaecd6556d7,Apple,Fruits,,50.0,,10.0,,,15.0,Cancelled,,,Jeffrey
f4b2cf1b-4eaf-43b9-8cdb-6002792fab46,2025-02-19,49c9f814-9011-4c13-9dc5-ca17d49481bc,Benjamin Aguilar,Bangalore,88718,4e07b7dd-35ad-48bc-b6d2-aa01359d719f,Soap,Household,10.0,,,,,Card,15.0,Delivered,5.0,,Sally
9da7829f-b600-4d96-b9dc-4601b93cf977,2025-01-16,e671f947-3b21-4854-bcb0-9195754472ab,Dale Garcia,Kolkata,93618,63977667-d4ef-4e0a-b89e-3af47e691945,Toothpaste,Personal Care,,10.0,,-3.0,,Card,15.0,Delivered,6.0,Fight increase sing hard hour.,Jeremy
,2025-04-12,cad5c3ca-97d0-4df3-8274-9e6a34684cce,Michelle Fields,Mumbai,08717,3c348f7e-5de0-4f7a-bd95-074b3ed0d46a,Biscuits,Personal Care,1.0,10.0,10.0,5.0,5.0,Card,45.0,Delivered ,5.0,Probably building find either response month.,Lindsay
1c95f076-af2d-4162-a56f-ec1928d75e04,2025-05-03,05ab524c-0683-41f4-8173-43bcf272da25,James Rodriguez,Mumbai,,b2c816a5-b5c0-4eb6-a936-45024d4280dc,Bread,Dairy,2.0,10.0,20.0,10.0,10.0,Card,,Pending,,,Jared
bd124748-6853-4b35-b9ae-8d9650adf67a,2025-02-01,9a0627ee-8514-48a5-8fda-4c5d3a6c9835,Eric Russell,,62872,be9d72f3-b642-43ff-b755-84f5adf1ab79,Onion,,5.0,50.0,250.0,-3.0,253.0,Cash,60.0,Delivered,3.0,Size left stay nice surface.,Ashley
cc50ce75-1aa7-47c3-9793-1b23d7d17303,2025-02-07,4cbcff19-df08-4351-ae25-a987d3b5f6a5,Joshua Holloway,Kolkata ,82576,88f0ebe9-637d-42be-8699-ccede619f5dc,Onion,Personal Care,1.0,50.0,50.0,0.0,50.0,Wallet,45.0,Cancelled,4.0,,Andrew
e677b325-c4ba-4581-8f3e-3a24d159677a,2025-01-20,c26f40de-30eb-4675-8b4d-247d5ee4a581,Elizabeth Davis,Bangalore,26304,2dd911e9-e427-41b7-8f01-411f260e0f7d,,Fruits,10.0,50.0,500.0,,,Card ,-10.0,Delivered,,,Ronnie
6739c6de-3248-4ac3-9769-1200a69b2100,2025-02-11,7cb30404-8e6a-4364-bea9-05b4a044c294,Ashley Ortiz,Hyderabad,13922,930a0ce0-1e70-4a38-8d55-709969ecd3a5,cola,Dairy,,100.0,,5.0,,Cash,120.0,Delivered ,,Person stay perform case.,Angela
f1b4edd3-b2a0-4cb4-b846-42dde1fbaa4f,2025-01-08,c7fdf7d6-f844-4267-82d3-cfffa7c3edca,Mr. Wayne Gilbert,Delhi,75954,f47732e1-f0d5-4008-baff-527731cc3713,Onion,Personal Care,1.0,100.0,100.0,-3.0,103.0,Card,60.0,delivered,6.0,,Cindy
edb94caf-70e0-4b58-93a6-7c032b7aeebf,2025-05-17,773f805e-9bb8-4005-936c-710c3e51c349,Andrew Zuniga ,Delhi,76358,977c5f86-2452-402f-8df9-edcbfa52d397,Soap,Household,-1.0,50.0,-50.0,10.0,-60.0,Card,,Cancelled,1.0,,Christopher
f280ce72-5da8-49db-8748-5bd70d4dd7a0,2025-06-14,200c60a4-76f7-42ce-bb64-512a6a5d675f,Amy Hicks,Chennai,66245,9ba6fac7-e182-4164-9d26-725edddc59fd,Milk,Beverages,10.0,100.0,1000.0,-3.0,1003.0,Cash,120.0,Delivered,1.0,,Jonathan
b007a439-5cb5-4416-a3aa-5564209134bd,2025-01-25,d0bac780-8603-45b9-8d66-2d4989593223,Eric Bishop ,Mumbai,61034,,Bread,dairy,,20.0,,5.0,,,-10.0,Delivered,5.0,,Heather
1072254d-1e76-4040-88a8-afe70607386a,2025-03-08,f860381c-0ca1-4e88-969a-ab8f91b8830d,Dana Garrett,Kolkata,74803,1836f3b0-d265-4f5e-af4f-d43b63188d56,Toothpaste,Vegetables,,20.0,,0.0,,UPI,,Pending,2.0,,William
13b9f944-d284-4dbf-ac13-b8e22653c4f4,2025-02-06,27e8550a-e06f-48c4-9570-85b7d7a8200f,Donna Thomas,Kolkata,64235,4c83bc65-e3cf-41c9-acff-9b85c0ac4cc8,Bread,Grocery,-1.0,50.0,-50.0,0.0,-50.0,Wallet,-10.0,Pending,5.0,,Edward
,2025-05-20,c25223c3-1aac-4398-ae19-486d333227d8,Pamela Garcia,Bangalore,,6cfc3ff5-ff04-4d73-9f02-7f2fe8709ea7,Shampoo,Fruits,2.0,100.0,200.0,-3.0,203.0,UPI,15.0,Delivered,3.0,,Michael
0ff3db8c-9b6b-4f86-806a-27fdd607c64c,2025-03-22,fac712f0-3b32-4ee7-9ae9-569de549530c,Sherry Davila,Mumbai,65802,a9c2bffb-03d2-442c-89e1-3fe662a01746,Milk,Vegetables,10.0,,,5.0,,Wallet,120.0,Delivered,3.0,Despite admit newspaper trade data between.,Marcus
4739365d-6e11-45b5-ba53-9f6b71fb82a4,,bab1941a-76c9-406d-9536-d372fa0c2aca,Robin Lloyd,Bangalore,36781,47f4e5a6-2461-4919-bbe6-720e0dc44f48,,Fruits,10.0,10.0,100.0,5.0,95.0,Cash,30.0,,4.0,,John
81aafb35-9e7d-4b6f-b50c-e51962b33cad,2025-03-03,e4920c02-6409-489e-a899-1ad9eec14bb3,Amanda Barnett,Kolkata,48235,c20b3d02-e616-47ac-87c8-6b2866194843,Onion,Dairy,1.0,20.0,20.0,5.0,15.0,Wallet,30.0,,4.0,,
2e7deee3-dd3b-4405-bad0-ea15b53cf2df,2025-03-08,b0bd67e3-30e6-41b3-8403-66ac5dc6d417,Richard Hays,Hyderabad,84937,8b8db8e4-2719-41c9-beb1-1c185064d4c3,Milk,Snacks,,-5.0,,0.0,,Card,60.0,Delivered,6.0,,
b629e6e6-5fd9-460c-8075-eb364d135310,2024-12-29,1b463a22-b73d-402f-a11d-917131347cb4,Mark Shepherd,Bangalore,42649,03506f28-f266-426f-9b34-c69287accd10,Toothpaste ,Personal Care,,-5.0,,,,Card,120.0,Delivered,,,Yvette
48f1d7e4-9f7c-4a64-8618-35c6d022dcee,2025-05-15,f00718f1-e6d5-4aa3-9468-eb6a72431293,Ryan Hill,Mumbai,35276,48a70022-278a-4407-8d05-8792ccd4cc3f,Bread,Dairy,1.0,100.0,100.0,5.0,95.0,Card,,,,Foreign president water room management easy.,Amanda
9f3b7b3a-cca6-4823-a238-5dfe581e3987,2025-01-05,0fdfb34b-c392-4dab-95de-44dffdbe44c1,Cheryl Suarez,Delhi,98926,d5478bea-9870-49e8-a379-f467afe6cf1a,Apple,Grocery,1.0,,,0.0,,UPI,-10.0,Pending,2.0,,Adriana
365e37d5-ee33-42c5-9fc8-125901d280c4,2025-05-31,463d133e-13c7-440f-a7ce-32fc7319ff37,Heather Kelly,Chennai,84981,c7f6a941-9540-4f52-9115-0ec89ea831cc,Milk,Grocery,,20.0,,5.0,,Card,30.0,Cancelled,5.0,,Summer
f151f7ba-98f8-49f8-9b5c-75c3801ce04b,2025-03-15,1ffa9d62-6e73-4172-ac22-d76b313a395b,Elizabeth Clark,Chennai,47055,0f52aa66-71b1-42e3-8acd-9ff4f1b651f1,Bread,Beverages,1.0,10.0,10.0,0.0,10.0,Cash,15.0,Delivered,3.0,,michael
af8559a9-44f7-4954-9d40-88e8e6517202,2025-03-03,1e1d5deb-0cb7-4d8c-a439-d73ae7a4fba1,Jackson Martin,Mumbai,24405,80f60793-eff2-4ac8-8aa0-ebdda2519224,Apple,Snacks,,100.0,,10.0,,UPI,45.0,Delivered,,Sing industry old edge.,Elizabeth
c1c49380-bbae-442f-9cfa-038d1105da01,2025-06-07,053b9e97-a8b4-487d-b407-34d1a35acf47,Eric Pennington,,57562,8132b822-5b24-4920-a1e9-0cf18482bf4f,Bread,Vegetables,5.0,100.0,500.0,0.0,500.0,UPI,30.0,Cancelled,5.0,Sure stuff go address.,Julie
7b5b094d-9139-43c4-8e0a-ebcc7d8e2d12,2025-05-02,5e491807-33aa-4960-a15b-5a2cdcb4c37f,Alison Johnson,Delhi,42702,5937f9bd-b8eb-4598-b5f6-af723e09cac7,Toothpaste,,1.0,-5.0,,10.0,-15.0,Card,,Delivered,6.0,,Tyler
7d2082c2-1862-46ec-8c4d-d3883fc7df00,2025-01-04,0b5aef86-65d6-454b-a04d-ac13cf84fe74,Jeffrey Gonzales,Delhi,,f35c8d45-4fc2-4b5b-9122-c67004b48da1,Soap ,Beverages,3.0,-5.0,-15.0,,,Wallet,120.0,Delivered,2.0,,
3fabcc5b-2a73-48d1-985a-ea7e98adcedb,2025-01-22,1bed02f9-6b86-46e1-b3ad-0788430ff64f,Steven Martin,Kolkata,17786,bfa6dc88-33f1-4e86-a4f1-9ea9bf34df14,,Household,5.0,10.0,50.0,-3.0,53.0,Wallet,120.0,Pending,4.0,,Jesse
db3da818-9b00-47eb-a18d-19b612f9aadf,2025-03-02,9c824fad-6c79-41b1-a7cc-f7c3770d6bce,Sean Roberts,delhi,,ab6eba1f-cbc2-4217-ad10-9c9998dfd200,bread,Vegetables,3.0,-5.0,-15.0,5.0,-20.0,Wallet,15.0,delivered,5.0,,Willie
2717464e-89bb-4fd9-a5fa-82045d862e06,2024-12-29,55fd726a-0758-4ceb-822e-6d79331fb5f9,Melinda Anderson,Mumbai,02923,77300291-cfbf-469f-9eea-895e2e22353c,Milk,Vegetables,2.0,10.0,20.0,0.0,20.0,UPI,,Pending,2.0,,Courtney
90b1db60-e4d6-426a-90a5-0817f58f80ef,2025-04-15,68cd08d0-7af4-4ed9-b9c2-b011c91448bb,Jesse Meyers,delhi,94260,73317f44-a289-46c8-9091-a2fce89aac0d,Toothpaste,Fruits,,50.0,-50.0,5.0,-55.0,UPI,30.0,Cancelled,1.0,Dark popular evidence nearly account red.,Maria
f6ea9dc5-57b2-45fc-91fb-3d643a3b683b,2025-04-02,c4731bf8-b3bb-49b8-8261-a685284a52aa,Lisa Anthony,Hyderabad,82430,5e9eab2e-beff-484a-8937-afba959e3102,,Household,10.0,100.0,1000.0,-3.0,1003.0,Wallet,15.0,Pending ,,,Steven
81857b38-1e9c-4cdb-b639-d4f275f697cb,2025-04-15,d6997583-31ca-4c44-bddd-76db151893cb,Ashley Solis,Mumbai,16071,61c84298-01fa-42f5-bd6a-426a1dcc9c89,Shampoo,,-1.0,10.0,-10.0,10.0,-20.0,Wallet,,Delivered,6.0,,Joel
3343296b-55a7-4c98-9d14-ef3cfd1a6fc5,2025-03-25,,Sara Smith,Mumbai,99396,e7fe0220-18db-4fe9-8652-826c83c76c9c,toothpaste,,10.0,100.0,1000.0,-3.0,1003.0,Wallet,,Delivered,6.0,Realize commercial stuff political worker.,Joshua
f0bde27c-3cfb-4c36-9ac8-4f5193e8f784,2025-05-01,0787d577-30ad-47c4-bd8e-2dd27f837b8a,David Lutz,Chennai,02604,dd0a4b59-2d0e-4a4e-bf52-4afcf3a43fb3,Bread,Dairy,1.0,50.0,50.0,10.0,40.0,UPI ,30.0,Delivered,5.0,,Jason
659577a5-33cf-42f2-9cae-da246e37219d,2025-01-06,69ea7eb5-e529-48b6-989b-b32e7d740a55,Charles Mitchell,Kolkata,79101,ef8547cc-424d-4c82-92b4-5c2afd750ea7,Biscuits,vegetables,-1.0,10.0,-10.0,10.0,-20.0,Card,45.0,Pending,3.0,,Mark
ee80d4d3-12df-462a-853f-59fc75725912,2025-05-29,f309b71c-895a-4fa9-a2bd-b5592572bcf5,Emily Miller,Mumbai,69179,8a079c20-2def-4b09-a078-33f0c77fadba,Onion,Dairy,2.0,50.0,100.0,,90.0,,15.0,Cancelled,,,Daniel
5421c8ab-8176-4600-928f-ddf2bb7d1a8c,2025-02-05,8df9654e-3ed9-4c09-a8ce-69f77378020e,Jack Rich,Mumbai,85700,2bbe87ac-3be0-49c5-985b-839dd4e45d73,Cola,Household,3.0,,,,,Wallet,60.0,Pending,,Bad former then throw movie child.,Stephanie 
a0abe1db-4a07-450c-9e9a-b26ae3a20193,2025-05-15,3dbf4455-11e2-4f81-a40c-5d70ffe1e820,Kelly Pineda,Kolkata,29600,5014c251-acf5-49b0-b6e2-c24f9fd95042,Biscuits,Vegetables,5.0,10.0,50.0,5.0,45.0,Wallet,30.0,Pending,3.0,Much our sing evening something fly increase that.,Christine
df728964-f0dd-45e9-81b1-50ca9c42b291,2024-12-29,32e2771b-005c-4f71-9a66-a2f7ee6b3c4c,Kathy Bridges,Delhi,28195,8520769e-5ec6-43f7-890d-51dbe9d135a9,Onion,Grocery,-1.0,-5.0,5.0,,,Wallet,120.0,Pending,5.0,,Jose
054cea99-a9f0-4017-8340-69182a652ac2,2025-05-22,89e303fd-61d1-4f09-96a5-503f3f9d5ccd,Amber Todd,Mumbai,42770,4093008e-978e-40bc-9d24-fbb83bc8fc46,Onion,Grocery,2.0,,,0.0,,Cash,,Delivered,2.0,,Yvonne
a953adfd-ac89-4f0f-b41e-079a93b8f220,2025-01-23,6c3adfa8-bf24-4c40-80c4-a9092d32a8fc,,Hyderabad,55251,0fbb22aa-78a9-4aa9-a79e-7057581d0f24,milk,Household,,10.0,,0.0,,Card,-10.0,Cancelled,2.0,Western in ever to.,Travis
b23f7a70-5366-4d67-a6e9-b89e1e0ad5e4,2025-03-08,1c65eb99-0c4e-46b6-a38f-65a53c82f8fa,Corey Smith,Delhi,23861,1e9ba631-2cf7-4100-9539-08c36d2bf1e4,Biscuits,Household,10.0,,1000.0,,,UPI,-10.0,Cancelled,1.0,Middle fire they focus sure.,Brenda
ba1fd87c-5e9b-45a2-9ea9-5ffbda4b7abc,2025-02-21,f0e352ef-fe79-4c4e-b646-e25dc98ff8e2,Steven Hardin,,78815,425efd24-1978-4c85-b417-29320aca74e0,Milk,Household,5.0,10.0,50.0,0.0,50.0,Cash,15.0,Cancelled,2.0,,Daniel
77ed78a4-ab5c-4d74-9959-f54657239d31,2025-01-17,d0701bea-007b-4607-9388-61e9a5b0da21,Jose Greene,Delhi,35964,cbde0f13-5d0a-4db4-92a2-2700e9386375,milk,Household,-1.0,20.0,-20.0,,,,15.0,Delivered,2.0,,William
cdb2a7b6-00d2-4a25-ba1b-feffea3531a6,2025-03-25,9309f8e7-ed6d-47ce-bf8d-148e7943c79a,Mario Rodriguez,Chennai,42440,03d38cd5-121d-47d5-be2a-1c99dbdf17cc,Bread,Vegetables,-1.0,20.0,-20.0,0.0,-20.0,Wallet,15.0,Pending,2.0,Site exactly go majority.,Robert
142ea8b5-e7a4-4cd2-9c8a-08291c1b86c3,2025-03-07,7178fee9-cba4-4280-ad8d-afbf2e4c99df,Judith Rogers,Delhi,26056,2e86587f-2bc9-4c11-8a0c-465e6d40df37,Onion,Fruits,5.0,20.0,100.0,,,Cash,60.0,Pending,,,Paula
5ae8c23d-fffb-449c-af04-df7b46c27bf6,2025-05-26,0927147b-64c7-43ae-81f8-ad0789fa4ced,Juan Wilson,Hyderabad,95471,0af1cc2f-a9f7-414e-8176-e27ccb48be35,Cola,Snacks,1.0,-5.0,-5.0,,,UPI,15.0,Delivered,2.0,Box institution join actually.,Stephen
